"历厘矫埃","郴何柯档","郴何嚼档","CO2丑档","寇何柯档","浅氢","浅加","老荤樊","穿利老荤樊","皑快"
"2024-11-24 22:06","14.3","92.3","409","6","快","0.7","0","916","0"
"2024-11-24 22:07","14.5","92.2","409","5.8","快","0.6","0","916","0"
"2024-11-24 22:08","14.5","92.6","409","5.6","快","0.3","0","916","0"
"2024-11-24 22:09","14.4","93.2","410","5.3","快","0","0","916","0"
"2024-11-24 22:10","14.5","92.9","406","5.5","快","0.3","0","916","0"
"2024-11-24 22:11","14.5","92.6","407","5.2","快","0.3","0","916","0"
"2024-11-24 22:12","14.3","95.1","406","5.3","快","0.7","0","916","0"
"2024-11-24 22:13","14.6","93.7","408","5.5","快","0.8","0","916","0"
"2024-11-24 22:14","14.5","92.2","409","5.6","快","0.8","0","916","0"
"2024-11-24 22:15","14.6","91.8","409","5.7","快","0.7","0","916","0"
"2024-11-24 22:16","14.3","95.3","409","5.7","快","1","0","916","0"
"2024-11-24 22:17","14.7","90.3","409","5.7","快","0.5","0","916","0"
"2024-11-24 22:18","14.5","94.3","409","5.7","快","0.3","0","916","0"
"2024-11-24 22:19","14.3","94.4","409","5.7","快","0","0","916","0"
"2024-11-24 22:20","14.4","95.3","409","5.3","快","0","0","916","0"
"2024-11-24 22:21","14.4","94.1","409","5.1","快","0","0","916","0"
"2024-11-24 22:22","14.4","93.5","410","5.3","快","0","0","916","0"
"2024-11-24 22:23","14.5","93.4","410","4.9","快","0","0","916","0"
"2024-11-24 22:24","14.4","93.9","410","5","快","0.3","0","916","0"
"2024-11-24 22:25","14.7","91.5","411","5","快","0.3","0","916","0"
"2024-11-24 22:26","14.5","94.5","410","5.2","快","0.3","0","916","0"
"2024-11-24 22:27","14.5","93.8","411","5.1","快","0","0","916","0"
"2024-11-24 22:28","14.2","97.8","410","5.2","快","0.4","0","916","0"
"2024-11-24 22:29","14.4","94.3","412","5.5","快","0.1","0","916","0"
"2024-11-24 22:30","14.4","92.7","410","5.3","快","0.7","0","916","0"
"2024-11-24 22:31","14.2","95.4","412","5.3","快","0.6","0","916","0"
"2024-11-24 22:32","14.4","95.7","410","5.5","快","0.7","0","916","0"
"2024-11-24 22:33","14.4","93.9","410","5.6","快","0.7","0","916","0"
"2024-11-24 22:34","14.5","92.2","410","5.6","快","1","0","916","0"
"2024-11-24 22:35","14.5","93.9","411","5.8","快","1","0","916","0"
"2024-11-24 22:36","14.5","93.2","412","5.6","快","1.1","0","916","0"
"2024-11-24 22:37","14.5","93.8","412","5.7","快","1.1","0","916","0"
"2024-11-24 22:38","14.5","93.9","411","5.6","快","1.7","0","916","0"
"2024-11-24 22:39","14.4","93.4","412","5.7","快","1.5","0","916","0"
"2024-11-24 22:40","14.4","93.3","412","5.6","快","1.7","0","916","0"
"2024-11-24 22:41","14.5","95.2","413","5.6","快","1.4","0","916","0"
"2024-11-24 22:42","14.5","93.3","413","5.4","快","1.6","0","916","0"
"2024-11-24 22:43","14.5","93.3","413","5.5","快","1.5","0","916","0"
"2024-11-24 22:44","14.4","93","414","5.5","快","1.7","0","916","0"
"2024-11-24 22:45","14.5","92.4","414","5.5","快","1.5","0","916","0"
"2024-11-24 22:46","14.6","90.6","414","5.4","快","1","0","916","0"
"2024-11-24 22:47","14.6","90","414","5.6","快","0.9","0","916","0"
"2024-11-24 22:48","14.5","93.1","414","5.5","快","0.7","0","916","0"
"2024-11-24 22:49","14.6","93.1","415","5.4","快","0.2","0","916","0"
"2024-11-24 22:50","14.5","93.9","414","5.2","快","0.3","0","916","0"
"2024-11-24 22:51","14.4","94.1","414","5.2","快","0","0","916","0"
"2024-11-24 22:52","14.4","94.2","414","5.1","快","0","0","916","0"
"2024-11-24 22:53","14.6","91.4","417","5","快","0","0","916","0"
"2024-11-24 22:54","14.4","92.3","415","5.1","快","0","0","916","0"
"2024-11-24 22:55","14.4","93.3","415","5","快","0","0","916","0"
"2024-11-24 22:56","14.3","95.8","415","5","快","0","0","916","0"
"2024-11-24 22:57","14.5","93.8","415","5","快","0","0","916","0"
"2024-11-24 22:58","14.6","94.8","415","5","快","0","0","916","0"
"2024-11-24 22:59","14.1","96.9","416","5","快","0","0","916","0"
"2024-11-24 23:00","14.4","94.8","418","4.8","快","0","0","916","0"
"2024-11-24 23:01","14.3","95.8","415","4.8","快","0","0","916","0"
"2024-11-24 23:02","14.4","94","415","4.6","快","0","0","916","0"
"2024-11-24 23:03","14.6","93.4","414","4.9","快","0","0","916","0"
"2024-11-24 23:04","14.5","95.2","415","4.8","快","0","0","916","0"
"2024-11-24 23:05","14.5","95.8","415","4.8","快","0","0","916","0"
"2024-11-24 23:06","14.7","93.3","413","4.4","快","0","0","916","0"
"2024-11-24 23:07","14.5","92.9","414","4.4","快","0","0","916","0"
"2024-11-24 23:08","14.5","93.5","414","4.3","快","0","0","916","0"
"2024-11-24 23:09","14.5","95.4","415","4.1","快","0","0","916","0"
"2024-11-24 23:10","14.6","93.9","416","4.1","快","0","0","916","0"
"2024-11-24 23:11","14.6","92.1","415","4","快","0","0","916","0"
"2024-11-24 23:12","14.6","91.8","416","4.1","快","0","0","916","0"
"2024-11-24 23:13","14.4","95.4","416","4","快","0","0","916","0"
"2024-11-24 23:14","14.4","93.1","414","4.1","快","0.1","0","916","0"
"2024-11-24 23:15","14.5","93.7","417","4","快","0","0","916","0"
"2024-11-24 23:16","14.5","94.1","419","3.9","快","0","0","916","0"
"2024-11-24 23:17","14.6","93.1","413","4.2","快","0","0","916","0"
"2024-11-24 23:18","14.3","95.7","417","4.2","快","0","0","916","0"
"2024-11-24 23:19","14.4","93.4","415","4.4","快","0","0","916","0"
"2024-11-24 23:20","14.3","96.9","417","4.4","快","0","0","916","0"
"2024-11-24 23:21","14.4","92.9","417","4.1","快","0","0","916","0"
"2024-11-24 23:22","14.5","93.6","417","4.5","快","0","0","916","0"
"2024-11-24 23:23","14.5","92.9","417","4.4","快","0","0","916","0"
"2024-11-24 23:24","14.6","91.6","417","4.3","快","0.1","0","916","0"
"2024-11-24 23:25","14.4","94.4","417","4.5","快","0.3","0","916","0"
"2024-11-24 23:26","14.5","89.8","417","4.5","快","0.3","0","916","0"
"2024-11-24 23:27","14.4","94.7","417","4.4","快","0.3","0","916","0"
"2024-11-24 23:28","14.3","94.7","418","4.6","快","0.2","0","916","0"
"2024-11-24 23:29","14.3","94","418","4.5","快","0.1","0","916","0"
"2024-11-24 23:30","14.4","93.6","419","4.6","快","0","0","916","0"
"2024-11-24 23:31","14.3","93.2","419","4.3","快","0","0","916","0"
"2024-11-24 23:32","14.4","94.3","420","4.3","快","0.3","0","916","0"
"2024-11-24 23:33","14.3","95.2","418","4.6","快","1.1","0","916","0"
"2024-11-24 23:34","14.4","93.1","418","4.7","快","0.9","0","916","0"
"2024-11-24 23:35","14.3","93.4","418","5","快","0.7","0","916","0"
"2024-11-24 23:36","14.3","95.2","420","5","快","0.7","0","916","0"
"2024-11-24 23:37","14.4","95.6","422","5","快","0.9","0","916","0"
"2024-11-24 23:38","14.4","94.1","420","5.1","快","1.1","0","916","0"
"2024-11-24 23:39","14.3","95.2","420","5.3","快","0.7","0","916","0"
"2024-11-24 23:40","14.4","94.8","419","5.2","快","0.7","0","916","0"
"2024-11-24 23:41","14.3","94.4","419","5.3","快","1","0","916","0"
"2024-11-24 23:42","14.3","95","419","5.4","快","0.6","0","916","0"
"2024-11-24 23:43","14.7","90.1","419","5.5","快","0.7","0","916","0"
"2024-11-24 23:44","14.5","93.2","420","5.5","快","0.3","0","916","0"
"2024-11-24 23:45","14.4","92.4","420","5.5","快","0.7","0","916","0"
"2024-11-24 23:46","14.3","95.8","420","5.8","快","0.3","0","916","0"
"2024-11-24 23:47","14.5","92.7","423","5.5","快","0.2","0","916","0"
"2024-11-24 23:48","14.5","93.4","422","5.6","快","0","0","916","0"
"2024-11-24 23:49","14.6","91.9","420","5.3","快","0","0","916","0"
"2024-11-24 23:50","14.4","92.7","421","5.4","快","0","0","916","0"
"2024-11-24 23:51","14.3","94.9","422","5.5","快","0","0","916","0"
"2024-11-24 23:52","14.4","94.8","422","5.3","快","0.2","0","916","0"
"2024-11-24 23:53","14.3","93.8","422","5.2","快","0","0","916","0"
"2024-11-24 23:54","14.3","94.9","422","4.9","快","0","0","916","0"
"2024-11-24 23:55","14.3","93.3","422","4.8","快","0.3","0","916","0"
"2024-11-24 23:56","14.2","95","422","4.4","快","0.3","0","916","0"
"2024-11-24 23:57","14.1","96.1","423","4.4","快","0","0","916","0"
"2024-11-24 23:58","14.2","95","422","4","快","0","0","916","0"
"2024-11-24 23:59","14.4","94.9","423","4.2","快","0","0","916","0"
"2024-11-25 00:00","14.7","91","424","4.1","快","0","0","916","0"
"2024-11-25 00:01","14.5","93.8","424","4.3","快","0","0","916","0"
"2024-11-25 00:02","14.3","96.8","423","4.4","快","0","0","916","0"
"2024-11-25 00:03","14.3","95.6","422","4.5","快","0","0","916","0"
"2024-11-25 00:04","14.3","93.8","423","4.3","快","0","0","916","0"
"2024-11-25 00:05","14.3","94.4","423","4.3","快","0","0","916","0"
"2024-11-25 00:06","14.4","94.3","422","4","快","0","0","916","0"
"2024-11-25 00:07","14.2","96.4","421","4.4","快","0.3","0","916","0"
"2024-11-25 00:08","14.2","95.5","423","4.2","快","0.4","0","916","0"
"2024-11-25 00:09","14.2","96.8","423","4.6","快","1.1","0","916","0"
"2024-11-25 00:10","14.4","93.1","423","4.4","快","1.1","0","916","0"
"2024-11-25 00:11","14.3","94.8","422","4.6","快","0.9","0","916","0"
"2024-11-25 00:12","14.4","95.7","423","4.8","快","1.1","0","916","0"
"2024-11-25 00:13","14.3","95.3","423","4.6","快","0.8","0","916","0"
"2024-11-25 00:14","14.3","96.9","423","4.8","快","0.7","0","916","0"
"2024-11-25 00:15","14.3","95.7","424","4.7","快","0.7","0","916","0"
"2024-11-25 00:16","14.3","95.6","424","4.7","快","1","0","916","0"
"2024-11-25 00:17","14.5","93.2","425","4.8","快","1.1","0","916","0"
"2024-11-25 00:18","14.5","90.6","425","5","快","1.1","0","916","0"
"2024-11-25 00:19","14.6","90.8","425","4.9","快","1.1","0","916","0"
"2024-11-25 00:20","14.4","93.4","426","4.9","快","1.1","0","916","0"
"2024-11-25 00:21","14.5","92.3","424","5","快","1.1","0","916","0"
"2024-11-25 00:22","14.4","92.8","424","5","快","0.7","0","916","0"
"2024-11-25 00:23","14.3","93.1","425","5.1","快","0.7","0","916","0"
"2024-11-25 00:24","14.3","94.9","425","5.1","快","0.7","0","916","0"
"2024-11-25 00:25","14.4","94.2","424","5.3","快","0.3","0","916","0"
"2024-11-25 00:26","14.4","94.7","426","5.1","快","0","0","916","0"
"2024-11-25 00:27","14.5","91.9","425","5","快","0","0","916","0"
"2024-11-25 00:28","14.4","95.3","426","5.1","快","0","0","916","0"
"2024-11-25 00:29","14.3","94.6","426","5","快","0.1","0","916","0"
"2024-11-25 00:30","14.3","95.9","427","5","快","0.3","0","916","0"
"2024-11-25 00:31","14.6","93.5","426","4.9","快","0.3","0","916","0"
"2024-11-25 00:32","14.5","94.3","426","5","快","0.4","0","916","0"
"2024-11-25 00:33","14.4","94.6","426","5","快","0.5","0","916","0"
"2024-11-25 00:34","14.6","92.9","426","4.7","快","0.5","0","916","0"
"2024-11-25 00:35","14.4","95.4","427","4.7","快","0.3","0","916","0"
"2024-11-25 00:36","14.3","94.7","428","5","快","0.3","0","916","0"
"2024-11-25 00:37","14.4","95.7","427","4.7","快","0","0","916","0"
"2024-11-25 00:38","14.6","94.8","428","4.7","快","0.1","0","916","0"
"2024-11-25 00:39","14.9","89","428","4.7","快","0.2","0","916","0"
"2024-11-25 00:40","14.5","94.7","426","4.6","快","0.3","0","916","0"
"2024-11-25 00:41","14.6","93.5","428","4.6","快","0","0","916","0"
"2024-11-25 00:42","14.5","95","427","4.7","快","0","0","916","0"
"2024-11-25 00:43","14.7","92","425","4.8","快","0","0","916","0"
"2024-11-25 00:44","14.5","93.3","427","4.8","快","0","0","916","0"
"2024-11-25 00:45","14.9","92","428","4.7","快","0","0","916","0"
"2024-11-25 00:46","14.8","94.3","427","4.8","快","0","0","916","0"
"2024-11-25 00:47","14.6","94.6","427","4.7","快","0","0","916","0"
"2024-11-25 00:48","14.5","95.4","429","4.7","快","0","0","916","0"
"2024-11-25 00:49","14.7","96.2","431","4.6","快","0","0","916","0"
"2024-11-25 00:50","14.5","97","429","4.5","快","0","0","916","0"
"2024-11-25 00:51","14.5","94.9","428","4.4","快","0","0","916","0"
"2024-11-25 00:52","14.8","91.3","430","4.7","快","0","0","916","0"
"2024-11-25 00:53","14.6","94.9","430","4.6","快","0","0","916","0"
"2024-11-25 00:54","14.6","94.9","432","4.3","快","0","0","916","0"
"2024-11-25 00:55","14.7","94.8","429","4.5","快","0","0","916","0"
"2024-11-25 00:56","14.8","91.6","429","4.6","快","0","0","916","0"
"2024-11-25 00:57","14.6","94.8","430","4.4","快","0","0","916","0"
"2024-11-25 00:58","14.5","96.7","430","4.6","快","0","0","916","0"
"2024-11-25 00:59","14.6","96.5","430","4.6","快","0","0","916","0"
"2024-11-25 00:59","14.7","95.4","429","4.4","快","0.1","0","916","0"
"2024-11-25 01:00","14.8","93.8","428","4.4","快","0","0","916","0"
"2024-11-25 01:01","14.5","95","432","4.4","快","0.2","0","916","0"
"2024-11-25 01:02","14.6","95.2","430","4.3","快","0","0","916","0"
"2024-11-25 01:03","14.6","93.7","430","4.5","快","0","0","916","0"
"2024-11-25 01:04","14.6","97.5","431","4.4","快","0.3","0","916","0"
"2024-11-25 01:05","14.7","95.9","430","4.5","快","0.3","0","916","0"
"2024-11-25 01:06","14.6","96.5","432","4.5","快","0.3","0","916","0"
"2024-11-25 01:07","14.7","93.9","432","4.5","快","0.3","0","916","0"
"2024-11-25 01:08","14.7","92.9","432","4.5","快","0","0","916","0"
"2024-11-25 01:09","14.6","94.5","432","4.2","快","0","0","916","0"
"2024-11-25 01:10","14.6","95","433","4.6","快","0","0","916","0"
"2024-11-25 01:11","14.4","98.4","433","4.4","快","0","0","916","0"
"2024-11-25 01:12","14.5","96.8","431","4.5","快","0","0","916","0"
"2024-11-25 01:13","14.7","95.7","431","4.4","快","0","0","916","0"
"2024-11-25 01:14","14.7","93.8","431","4.6","快","0","0","916","0"
"2024-11-25 01:15","14.6","95.2","431","4.5","快","0","0","916","0"
"2024-11-25 01:16","14.6","93.8","431","4.7","快","0","0","916","0"
"2024-11-25 01:17","14.5","94.7","433","4.6","快","0","0","916","0"
"2024-11-25 01:18","14.6","93.7","433","4.5","快","0","0","916","0"
"2024-11-25 01:19","14.5","95.8","434","4.4","快","0","0","916","0"
"2024-11-25 01:20","14.5","96.1","434","4.7","快","0","0","916","0"
"2024-11-25 01:21","14.6","95","434","4.5","快","0","0","916","0"
"2024-11-25 01:22","14.6","94.1","434","4.4","快","0.3","0","916","0"
"2024-11-25 01:23","14.4","96","432","4.3","谅","0.7","0","916","0"
"2024-11-25 01:24","14.7","91","434","4.2","谅","0.5","0","916","0"
"2024-11-25 01:25","14.7","92.7","434","4.5","谅","0.2","0","916","0"
"2024-11-25 01:26","14.4","95.3","437","4.4","谅","0","0","916","0"
"2024-11-25 01:27","14.4","95","435","4.7","谅","0","0","916","0"
"2024-11-25 01:28","14.6","89.4","435","4.7","谅","0","0","916","0"
"2024-11-25 01:29","14.7","89.8","435","4.5","谅","0.1","0","916","0"
"2024-11-25 01:30","14.7","91.3","435","4.5","谅","0.3","0","916","0"
"2024-11-25 01:31","14.7","90.6","435","4.9","谅","0.3","0","916","0"
"2024-11-25 01:32","14.7","93.1","434","5","谅","0.3","0","916","0"
"2024-11-25 01:33","14.4","94","434","5","谅","0.2","0","916","0"
"2024-11-25 01:34","14.5","94.4","437","5","谅","0","0","916","0"
"2024-11-25 01:35","14.5","94.1","436","4.9","谅","0","0","916","0"
"2024-11-25 01:36","14.4","96.1","437","4.6","谅","0","0","916","0"
"2024-11-25 01:37","14.4","94.4","435","4.7","谅","0","0","916","0"
"2024-11-25 01:38","14.5","93.5","435","4.4","谅","0.3","0","916","0"
"2024-11-25 01:39","14.4","95.3","436","4.7","谅","0.1","0","916","0"
"2024-11-25 01:40","14.6","94.7","435","4.8","谅","0","0","916","0"
"2024-11-25 01:41","14.6","91.8","435","4.9","谅","0","0","916","0"
"2024-11-25 01:42","14.6","95.1","435","4.8","谅","0","0","916","0"
"2024-11-25 01:43","14.4","94.8","435","4.9","谅","0","0","916","0"
"2024-11-25 01:44","14.6","92.1","435","4.9","谅","0","0","916","0"
"2024-11-25 01:45","14.6","92.6","435","4.9","谅","0","0","916","0"
"2024-11-25 01:46","14.4","95.3","437","5","谅","0","0","916","0"
"2024-11-25 01:47","14.5","93.8","437","5","谅","0","0","916","0"
"2024-11-25 01:48","14.4","96","437","5","谅","0","0","916","0"
"2024-11-25 01:49","14.6","92.1","437","4.9","谅","0","0","916","0"
"2024-11-25 01:50","14.5","92.3","435","5","谅","0","0","916","0"
"2024-11-25 01:51","14.4","94.6","437","5.1","谅","0","0","916","0"
"2024-11-25 01:52","14.7","91.5","436","5","谅","0","0","916","0"
"2024-11-25 01:53","14.7","92.7","436","5.2","谅","0","0","916","0"
"2024-11-25 01:54","14.5","93.7","436","4.9","谅","0","0","916","0"
"2024-11-25 01:55","14.5","94.5","437","5","谅","0","0","916","0"
"2024-11-25 01:56","14.6","93.5","437","4.9","谅","0","0","916","0"
"2024-11-25 01:57","14.5","94.6","438","4.7","谅","0","0","916","0"
"2024-11-25 01:58","14.6","93.9","437","4.7","谅","0","0","916","0"
"2024-11-25 01:59","14.6","91.5","437","4.8","谅","0","0","916","0"
"2024-11-25 02:00","14.6","91.8","437","4.8","谅","0","0","916","0"
"2024-11-25 02:01","14.6","91","437","4.7","谅","0","0","916","0"
"2024-11-25 02:02","14.6","92.7","437","4.8","谅","0","0","916","0"
"2024-11-25 02:03","14.5","96","437","4.6","谅","0","0","916","0"
"2024-11-25 02:04","14.6","93.9","437","4.4","谅","0","0","916","0"
"2024-11-25 02:05","14.6","91.8","437","4.6","谅","0","0","916","0"
"2024-11-25 02:06","14.6","90.9","437","4.1","谅","0","0","916","0"
"2024-11-25 02:07","14.5","94.2","440","4.4","谅","0","0","916","0"
"2024-11-25 02:08","14.3","96.4","438","4.6","谅","0","0","916","0"
"2024-11-25 02:09","14.5","94.2","441","4.2","谅","0","0","916","0"
"2024-11-25 02:10","14.4","94.9","440","4.5","谅","0","0","916","0"
"2024-11-25 02:11","14.5","93.1","438","4.3","谅","0","0","916","0"
"2024-11-25 02:12","14.5","93.6","437","4.3","谅","0","0","916","0"
"2024-11-25 02:13","14.6","92.8","437","4.1","谅","0","0","916","0"
"2024-11-25 02:14","14.6","91","439","4.3","谅","0","0","916","0"
"2024-11-25 02:15","14.4","95.5","438","4.5","谅","0","0","916","0"
"2024-11-25 02:16","14.5","94.3","441","4.3","谅","0","0","916","0"
"2024-11-25 02:17","14.3","93.9","441","4.6","谅","0","0","916","0"
"2024-11-25 02:18","14.4","95.3","439","4.3","谅","0","0","916","0"
"2024-11-25 02:19","14.5","91.5","439","4.3","谅","0","0","916","0"
"2024-11-25 02:20","14.5","94.3","439","4.2","谅","0.2","0","916","0"
"2024-11-25 02:21","14.5","94.6","437","3.9","谅","0.7","0","916","0"
"2024-11-25 02:22","14.5","94.7","439","4","谅","0.7","0","916","0"
"2024-11-25 02:23","14.4","97.1","440","4","快","0.3","0","916","0"
"2024-11-25 02:24","14.6","93","438","3.9","快","0","0","916","0"
"2024-11-25 02:25","14.5","95.3","438","3.9","快","0.1","0","916","0"
"2024-11-25 02:26","14.4","97.2","440","3.9","谅","0","0","916","0"
"2024-11-25 02:27","14.4","95.2","440","3.7","谅","0","0","916","0"
"2024-11-25 02:28","14.5","95.4","440","3.5","谅","0","0","916","0"
"2024-11-25 02:29","14.4","96","440","3.5","谅","0","0","916","0"
"2024-11-25 02:30","14.3","93.9","441","3.7","谅","0.2","0","916","0"
"2024-11-25 02:31","14.4","94","441","3.6","快","0.3","0","916","0"
"2024-11-25 02:32","14.3","94.3","439","3.4","快","0","0","916","0"
"2024-11-25 02:33","14.4","94.4","440","3.4","快","0","0","916","0"
"2024-11-25 02:34","14.3","94.8","440","3.9","快","0","0","916","0"
"2024-11-25 02:35","14.2","98.8","441","3.7","快","0","0","916","0"
"2024-11-25 02:36","14.4","94.9","441","3.5","快","0","0","916","0"
"2024-11-25 02:37","14.3","94.5","440","4","快","0","0","916","0"
