구역이름,날짜,내온평균,내부습도,배지온도,CO2,외부온도,풍향,풍속,광량,누적일사,강우신호,
1 구역,="2024-11-19 15:03:04",20.7,99.5,20.7,1799,11.14,245,2.1,176,693,0,
1 구역,="2024-11-19 15:04:06",20.55,99.9,20.5,1797,11.22,255,1,178,694,0,
1 구역,="2024-11-19 15:05:08",21.2,98,21,1798,11.16,248,0.5,177,695,0,
1 구역,="2024-11-19 15:06:09",21.05,99.2,21,1799,11.14,256,0.5,171,696,0,
1 구역,="2024-11-19 15:07:11",20.65,99.9,20.6,1798,11.14,234,0.5,180,697,0,
1 구역,="2024-11-19 15:08:12",20.5,99.9,20.5,1797,11.26,218,1.5,167,698,0,
1 구역,="2024-11-19 15:09:14",20.7,99.9,20.7,1797,11.2,225,1,153,699,0,
1 구역,="2024-11-19 15:10:16",21,98.5,21,1797,11.3,223,1.5,139,700,0,
1 구역,="2024-11-19 15:11:17",20.6,99.9,20.8,1798,11.36,214,1,130,701,0,
1 구역,="2024-11-19 15:12:19",20.55,99.9,20.5,1796,11.26,232,0,137,702,0,
1 구역,="2024-11-19 15:13:21",20.55,99.9,20.5,1798,11.18,218,1,142,703,0,
1 구역,="2024-11-19 15:14:23",20.55,99.9,20.5,1798,11.16,216,1,135,704,0,
1 구역,="2024-11-19 15:15:24",20.55,99.9,20.5,1798,11.1,216,0.5,129,704,0,
1 구역,="2024-11-19 15:16:26",20.4,99.9,20.4,1798,11.14,228,1,130,705,0,
1 구역,="2024-11-19 15:17:27",20.5,99.8,20.5,1798,11.16,235,1,127,706,0,
1 구역,="2024-11-19 15:18:29",20.35,99.9,20.5,1798,11.24,211,1.5,125,707,0,
1 구역,="2024-11-19 15:19:31",20.45,99.8,20.4,1798,11.28,205,0.5,127,707,0,
1 구역,="2024-11-19 15:20:32",20.45,97.8,20.4,1799,11.24,223,0.5,121,708,0,
1 구역,="2024-11-19 15:21:34",20.1,98.9,20.3,1797,11.18,201,1,120,709,0,
1 구역,="2024-11-19 15:22:36",20.65,99.5,20.6,1798,11.2,206,0.5,128,710,0,
1 구역,="2024-11-19 15:23:37",20.35,99.9,20.3,1799,11.1,232,1,127,711,0,
1 구역,="2024-11-19 15:24:39",20.35,98.4,20.3,1798,11.14,231,0.5,124,711,0,
1 구역,="2024-11-19 15:25:41",20.45,97,20.4,1799,11.2,232,0,116,712,0,
1 구역,="2024-11-19 15:26:43",20.3,99.5,20.3,1798,11.16,230,0,107,713,0,
1 구역,="2024-11-19 15:27:44",20.35,99.3,20.4,1797,11.22,230,0,116,713,0,
1 구역,="2024-11-19 15:28:46",20.25,99.9,20.2,1798,11.24,231,0.5,117,714,0,
1 구역,="2024-11-19 15:29:48",20.05,99.9,20,1799,11.3,215,0,120,715,0,
1 구역,="2024-11-19 15:30:49",20.35,99.9,20.4,1798,11.38,209,0,127,716,0,
1 구역,="2024-11-19 15:31:51",20.4,99.9,20.4,1797,11.46,210,0,121,716,0,
1 구역,="2024-11-19 15:32:52",20.3,99.9,20.3,1798,11.46,211,0,109,717,0,
1 구역,="2024-11-19 15:33:54",20.05,99.9,20,1799,11.44,164,0.5,109,718,0,
1 구역,="2024-11-19 15:34:56",19.9,99.9,19.9,1799,11.4,164,0,104,718,0,
1 구역,="2024-11-19 15:35:57",20.3,98.9,20.3,1796,11.4,168,0.5,99,719,0,
1 구역,="2024-11-19 15:36:59",20.15,99.9,20.1,1799,11.48,239,0.5,95,720,0,
1 구역,="2024-11-19 15:38:00",20.05,99.9,19.9,1798,11.64,239,0,91,720,0,
1 구역,="2024-11-19 15:39:02",19.9,99.9,19.9,1798,11.56,239,0.5,86,721,0,
1 구역,="2024-11-19 15:40:04",20.4,99.2,20.4,1798,11.5,224,1.5,87,721,0,
1 구역,="2024-11-19 15:41:05",20.35,98.7,20.3,1797,11.48,214,0.5,87,722,0,
1 구역,="2024-11-19 15:42:07",19.9,99.9,19.9,1797,11.46,214,0.5,81,722,0,
1 구역,="2024-11-19 15:43:08",20.2,99.8,20.2,1797,11.3,220,1.5,79,723,0,
1 구역,="2024-11-19 15:44:10",19.85,99.9,19.8,1798,11.38,236,1,72,723,0,
1 구역,="2024-11-19 15:45:12",19.75,99.9,19.7,1797,11.48,236,0.5,68,724,0,
1 구역,="2024-11-19 15:46:13",19.9,99.9,19.9,1797,11.46,224,0.5,70,724,0,
1 구역,="2024-11-19 15:47:15",20.05,98.9,20,1798,11.4,223,0,67,725,0,
1 구역,="2024-11-19 15:48:16",20.05,99.9,20,1799,11.44,224,0,64,725,0,
1 구역,="2024-11-19 15:49:18",19.95,99.9,19.9,1797,11.38,224,0,64,725,0,
1 구역,="2024-11-19 15:50:20",19.8,99.9,19.8,1797,11.34,224,0,68,726,0,
1 구역,="2024-11-19 15:51:21",19.85,99.9,19.8,1797,11.4,247,0,61,726,0,
1 구역,="2024-11-19 15:52:23",19.85,99.9,19.8,1797,11.42,249,0,49,726,0,
1 구역,="2024-11-19 15:53:25",19.5,99.9,19.4,1798,11.44,246,0.5,41,727,0,
1 구역,="2024-11-19 15:54:26",19.8,99.1,19.8,1798,11.4,253,0.5,43,727,0,
1 구역,="2024-11-19 15:55:28",19.6,99.9,19.6,1799,11.32,257,0.5,47,727,0,
1 구역,="2024-11-19 15:56:30",19.55,99.9,19.6,1798,11.38,252,0.5,53,728,0,
1 구역,="2024-11-19 15:57:31",19.05,99.9,19,1798,11.34,236,1,54,728,0,
1 구역,="2024-11-19 15:58:33",19.55,99.9,19.5,1798,11.26,234,1,51,728,0,
1 구역,="2024-11-19 15:59:35",19.6,99.7,19.3,1797,11.24,231,0.5,50,729,0,
1 구역,="2024-11-19 16:00:36",19.6,99.9,19.6,1798,11.4,222,0.5,43,729,0,
1 구역,="2024-11-19 16:01:38",19.1,99.9,19.1,1798,11.36,222,0,48,729,0,
1 구역,="2024-11-19 16:02:39",19.4,99.9,19.3,1798,11.34,240,1,49,729,0,
1 구역,="2024-11-19 16:03:41",19.4,99.9,19.4,1798,11.42,243,1,37,730,0,
1 구역,="2024-11-19 16:04:43",19.25,99.9,19.2,1796,11.54,237,0.5,39,730,0,
1 구역,="2024-11-19 16:05:44",19.2,99.9,19.3,1796,11.52,237,1,36,730,0,
1 구역,="2024-11-19 16:06:46",19.3,98.8,19.3,1797,11.6,231,0.5,31,730,0,
1 구역,="2024-11-19 16:07:47",19.05,99.9,19,1799,11.58,220,1,26,730,0,
1 구역,="2024-11-19 16:08:49",19.2,99.9,19.2,1799,11.5,219,0.5,19,731,0,
1 구역,="2024-11-19 16:09:51",18.8,99.9,18.8,1797,11.36,221,1,16,731,0,
1 구역,="2024-11-19 16:10:52",19.35,98.9,19.3,1798,11.32,228,0.5,13,731,0,
1 구역,="2024-11-19 16:11:54",19.05,99.6,19,1798,11.26,249,0.5,20,731,0,
1 구역,="2024-11-19 16:12:56",18.95,99.6,18.9,1797,11.32,245,1.5,34,731,0,
1 구역,="2024-11-19 16:13:58",19.1,99.9,18.7,1798,11.38,244,1.5,34,731,0,
1 구역,="2024-11-19 16:15:00",18.8,99.9,18.8,1798,11.42,250,1.5,21,731,0,
1 구역,="2024-11-19 16:16:02",18.8,99.9,18.8,1798,11.4,236,1,28,732,0,
1 구역,="2024-11-19 16:17:04",18.95,99.9,18.9,1798,11.26,248,1.5,35,732,0,
1 구역,="2024-11-19 16:18:06",18.45,99.9,18.4,1798,11.22,222,1.5,23,732,0,
1 구역,="2024-11-19 16:19:08",18.9,99.9,18.9,1797,11.22,241,1,25,732,0,
1 구역,="2024-11-19 16:20:10",18.65,99.9,18.6,1799,11.18,218,1,25,732,0,
1 구역,="2024-11-19 16:21:12",18.55,99.9,18.5,1798,11.16,211,1,25,732,0,
1 구역,="2024-11-19 16:22:14",18.6,99.9,18.6,1797,11.14,220,1,29,733,0,
1 구역,="2024-11-19 16:23:16",18.7,99.9,18.6,1797,11.06,218,1.5,26,733,0,
1 구역,="2024-11-19 16:24:18",18.8,98.5,18.8,1797,11.14,212,0.5,20,733,0,
1 구역,="2024-11-19 16:25:20",18.2,99.9,18.3,1796,11.2,236,1.5,16,733,0,
1 구역,="2024-11-19 16:26:22",18.35,99.9,18.3,1798,11.28,236,0.5,24,733,0,
1 구역,="2024-11-19 16:27:24",18.6,99.9,18.6,1798,11.24,256,1.5,22,733,0,
1 구역,="2024-11-19 16:28:25",18.7,99.6,18.7,1799,11.3,232,1.5,22,733,0,
1 구역,="2024-11-19 16:29:27",18.5,99.9,18.5,1798,11.2,206,0.5,30,734,0,
1 구역,="2024-11-19 16:30:29",18.25,99.9,18.2,1798,11.2,226,1,36,734,0,
1 구역,="2024-11-19 16:31:31",18.3,99.9,18.3,1798,11.14,233,1.5,26,734,0,
1 구역,="2024-11-19 16:32:33",18.45,97.9,18.3,1796,11.18,237,1.5,22,734,0,
1 구역,="2024-11-19 16:33:35",18.15,99.9,18.1,1797,11.22,240,1,24,734,0,
1 구역,="2024-11-19 16:34:37",18.55,97.1,18.6,1798,11.28,231,2.1,17,734,0,
1 구역,="2024-11-19 16:35:39",18.3,99.8,18.3,1798,11.22,232,1,33,735,0,
1 구역,="2024-11-19 16:36:40",17.6,99.9,17.6,1798,11.2,227,1.5,34,735,0,
1 구역,="2024-11-19 16:37:42",18.1,99.9,18.1,1798,11.18,225,0.5,21,735,0,
1 구역,="2024-11-19 16:38:44",17.85,99.9,17.8,1797,11.16,225,1,21,735,0,
1 구역,="2024-11-19 16:39:45",17.95,99.8,18,1799,11.16,246,1,15,735,0,
1 구역,="2024-11-19 16:40:47",17.8,99.9,17.8,1799,11.1,220,1,15,735,0,
1 구역,="2024-11-19 16:41:49",17.9,99.9,17.9,1798,11.1,216,1.5,20,735,0,
1 구역,="2024-11-19 16:42:51",17.75,99.9,17.7,1797,11.12,212,1.5,26,736,0,
1 구역,="2024-11-19 16:43:53",17.9,98.1,17.9,1798,11.04,220,1,24,736,0,
1 구역,="2024-11-19 16:44:55",17.9,97.9,17.9,1796,11.08,219,1,13,736,0,
1 구역,="2024-11-19 16:45:57",17.6,99.9,17.6,1798,11.12,206,1.5,9,736,0,
1 구역,="2024-11-19 16:46:59",17.2,99.9,17.5,1798,11.12,209,2.1,10,736,0,
1 구역,="2024-11-19 16:48:01",17.35,99.9,17.3,1798,11.18,194,1.5,10,736,0,
1 구역,="2024-11-19 16:49:02",17.3,99.9,17.3,1797,11.18,219,1,12,736,0,
1 구역,="2024-11-19 16:50:04",17.7,98.7,17.7,1798,11.1,218,1,8,736,0,
1 구역,="2024-11-19 16:51:06",17.6,97.7,17.6,1797,11.06,236,1,3,736,0,
1 구역,="2024-11-19 16:52:08",17.05,99.9,17,1798,10.98,250,1,9,736,0,
1 구역,="2024-11-19 16:53:10",17.45,99.9,17.4,1798,10.9,246,0.5,10,736,0,
1 구역,="2024-11-19 16:54:12",17.2,99.1,17.2,1798,10.88,239,0.5,6,736,0,
1 구역,="2024-11-19 16:55:14",17.1,99.4,17.1,1797,10.8,240,0.5,5,736,0,
1 구역,="2024-11-19 16:56:16",16.9,99.9,16.9,1798,10.82,239,0,8,736,0,
1 구역,="2024-11-19 16:57:18",17.4,98.6,17.4,1797,10.82,238,0,12,736,0,
1 구역,="2024-11-19 16:58:20",16.85,99.9,16.8,1797,10.9,239,0.5,12,736,0,
1 구역,="2024-11-19 16:59:22",16.9,99.9,16.9,1798,10.88,240,0,5,737,0,
1 구역,="2024-11-19 17:00:24",16.9,98.4,16.9,1798,10.92,239,0,3,737,0,
1 구역,="2024-11-19 17:01:26",16.9,99.9,16.9,1798,10.92,239,0,2,737,0,
1 구역,="2024-11-19 17:02:27",16.3,99.9,16.3,1798,11.02,239,0,3,737,0,
1 구역,="2024-11-19 17:03:29",16.85,99.9,16.8,1797,11,239,0,4,737,0,
1 구역,="2024-11-19 17:04:31",16.5,99.9,16.5,1798,11.1,238,0,2,737,0,
1 구역,="2024-11-19 17:05:33",16.8,98.5,16.8,1796,11.06,241,0.5,1,737,0,
1 구역,="2024-11-19 17:06:34",16.3,99.9,16.3,1796,11.04,240,1.5,1,737,0,
1 구역,="2024-11-19 17:07:36",16.55,99.9,16.5,1798,11,239,0.5,1,737,0,
1 구역,="2024-11-19 17:08:38",16.8,97.1,16.8,1797,10.98,231,0,0,737,0,
1 구역,="2024-11-19 17:09:39",16.35,99.9,16.3,1798,10.92,226,0.5,0,737,0,
1 구역,="2024-11-19 17:10:41",16.35,99.9,16.3,1798,10.84,224,0,0,737,0,
1 구역,="2024-11-19 17:11:42",16.5,98.4,16.5,1798,10.72,225,0.5,0,737,0,
1 구역,="2024-11-19 17:12:44",16.4,99.9,16.4,1799,10.76,225,0.5,0,737,0,
1 구역,="2024-11-19 17:13:46",16.35,99.9,16.3,1798,10.76,225,0.5,0,737,0,
1 구역,="2024-11-19 17:14:48",16.5,99.9,16.5,1798,10.72,225,0,0,737,0,
1 구역,="2024-11-19 17:15:49",16.2,99.9,16.2,1798,10.74,224,0,0,737,0,
1 구역,="2024-11-19 17:16:51",15.85,99.9,15.8,1798,10.72,225,0.5,0,737,0,
1 구역,="2024-11-19 17:17:53",16.1,99.8,16.1,1798,10.64,225,0.5,0,737,0,
1 구역,="2024-11-19 17:18:55",16.1,99.5,16.1,1798,10.62,225,0.5,0,737,0,
1 구역,="2024-11-19 17:19:57",15.6,99.9,15.8,1798,10.6,225,0.5,0,737,0,
1 구역,="2024-11-19 17:20:58",15.7,99.9,15.7,1798,10.48,225,0.5,0,737,0,
1 구역,="2024-11-19 17:22:00",15.65,99.9,15.7,1797,10.42,225,0.5,0,737,0,
1 구역,="2024-11-19 17:23:02",15.75,99.9,15.7,1798,10.4,225,0,0,737,0,
1 구역,="2024-11-19 17:24:03",15.65,99.9,15.6,1797,10.36,226,0.5,0,737,0,
1 구역,="2024-11-19 17:25:05",15.7,98.6,15.7,1798,10.22,225,0,0,737,0,
1 구역,="2024-11-19 17:26:07",15.55,99.9,15.5,1797,10.2,225,0.5,0,737,0,
1 구역,="2024-11-19 17:27:09",15.15,99.9,15.1,1798,10.28,224,0,0,737,0,
1 구역,="2024-11-19 17:28:10",15.55,99.3,15.5,1797,10.22,225,0,0,737,0,
1 구역,="2024-11-19 17:29:12",15.15,99.9,15,1798,10.12,224,0,0,737,0,
1 구역,="2024-11-19 17:30:13",15.3,98.7,15.3,1797,10.08,225,0,0,737,0,
1 구역,="2024-11-19 17:31:15",14.95,99.7,14.9,1797,10.12,224,0,0,737,0,
1 구역,="2024-11-19 17:32:16",15.1,99.9,15.1,1797,10.06,224,0,0,737,0,
1 구역,="2024-11-19 17:33:18",14.85,99.9,14.8,1797,10.04,226,0,0,737,0,
1 구역,="2024-11-19 17:34:20",14.85,99.2,14.8,1799,10.14,225,0,0,737,0,
1 구역,="2024-11-19 17:35:21",14.45,97.4,14.4,1797,10.18,224,0,0,737,0,
1 구역,="2024-11-19 17:36:23",14.4,99.9,14.4,1797,10.12,226,0,0,737,0,
1 구역,="2024-11-19 17:37:25",14.55,96.8,14.5,1797,10.1,225,0,0,737,0,
1 구역,="2024-11-19 17:38:26",14.45,96.7,14.4,1797,9.94,225,0.5,0,737,0,
1 구역,="2024-11-19 17:39:28",14.3,98.4,14.3,1798,9.84,226,0,0,737,0,
1 구역,="2024-11-19 17:40:30",14.55,96.5,14.5,1799,9.82,225,0.5,0,737,0,
1 구역,="2024-11-19 17:41:31",14.55,97.2,14.5,1797,9.76,224,0,0,737,0,
1 구역,="2024-11-19 17:42:33",14.75,96.2,14.7,1798,9.66,226,0.5,0,737,0,
1 구역,="2024-11-19 17:43:34",15.1,96.7,15.1,1797,9.72,226,1,0,737,0,
1 구역,="2024-11-19 17:44:36",14.9,98.7,14.9,1797,9.6,202,0.5,0,737,0,
1 구역,="2024-11-19 17:45:38",14.9,99.3,14.9,1797,9.56,201,0.5,0,737,0,
1 구역,="2024-11-19 17:46:39",15.1,99.3,15.1,1797,9.52,200,0,0,737,0,
1 구역,="2024-11-19 17:47:41",15.1,97.2,15.1,1798,9.46,202,0.5,0,737,0,
1 구역,="2024-11-19 17:48:43",15.25,96.2,15.2,1797,9.34,199,0.5,0,737,0,
1 구역,="2024-11-19 17:49:44",14.95,98.3,14.9,1798,9.36,202,0.5,0,737,0,
1 구역,="2024-11-19 17:50:46",15.1,98.5,15.1,1798,9.32,202,0.5,0,737,0,
1 구역,="2024-11-19 17:51:47",14.9,99.6,14.9,1798,9.24,201,0.5,0,737,0,
1 구역,="2024-11-19 17:52:49",14.9,99.9,14.9,1798,9.28,200,0.5,0,737,0,
1 구역,="2024-11-19 17:53:51",14.95,98.4,15,1797,9.26,200,0.5,0,737,0,
1 구역,="2024-11-19 17:54:52",15.3,99.3,15.3,1799,9.26,200,0,0,737,0,
1 구역,="2024-11-19 17:55:54",14.85,99.9,15,1798,9.16,203,0.5,0,737,0,
1 구역,="2024-11-19 17:56:55",15.3,97.5,15.3,1798,9.08,201,0.5,0,737,0,
1 구역,="2024-11-19 17:57:57",15.2,99.9,15.3,1796,9.08,202,0,0,737,0,
1 구역,="2024-11-19 17:58:58",15.5,98.7,15.5,1797,8.96,202,0.5,0,737,0,
1 구역,="2024-11-19 18:00:00",15.15,99.9,15.1,1797,8.9,201,0.5,0,737,0,
1 구역,="2024-11-19 18:01:02",14.9,99.9,14.9,1797,8.9,202,0.5,0,737,0,
1 구역,="2024-11-19 18:02:03",15.25,99.9,15.2,1798,8.78,213,0.5,0,737,0,
1 구역,="2024-11-19 18:03:05",15.2,99.9,15.2,1796,8.68,226,1,0,737,0,
1 구역,="2024-11-19 18:04:07",15.05,99.9,15,1798,8.58,232,1,0,737,0,
1 구역,="2024-11-19 18:05:08",15.35,99.2,15.3,1796,8.64,237,1,0,737,0,
1 구역,="2024-11-19 18:06:10",15.35,97.3,15.3,1798,8.64,241,0.5,0,737,0,
1 구역,="2024-11-19 18:07:12",15.3,99.9,15.3,1799,8.72,240,1,0,737,0,
1 구역,="2024-11-19 18:08:13",15.1,99.9,15.1,1798,8.72,240,1,0,737,0,
1 구역,="2024-11-19 18:09:15",15.4,99.1,15.4,1797,8.86,240,1,0,737,0,
1 구역,="2024-11-19 18:10:17",15.3,99.9,15.3,1797,8.76,236,0.5,0,737,0,
1 구역,="2024-11-19 18:11:19",15.4,99.9,15.4,1797,8.64,237,0.5,0,737,0,
1 구역,="2024-11-19 18:12:20",15.05,99.9,15,1797,8.58,237,0.5,0,737,0,
1 구역,="2024-11-19 18:13:22",15.25,99.3,15.2,1798,8.56,238,0,0,737,0,
1 구역,="2024-11-19 18:14:23",15.2,98.1,15.2,1798,8.56,237,0.5,0,737,0,
1 구역,="2024-11-19 18:15:25",15.4,98,15.4,1798,8.54,238,0.5,0,737,0,
1 구역,="2024-11-19 18:16:27",15.45,97.5,15.4,1798,8.52,238,0,0,737,0,
1 구역,="2024-11-19 18:17:28",15.3,99.9,15.1,1798,8.46,238,0.5,0,737,0,
1 구역,="2024-11-19 18:18:30",15.5,99.3,15.5,1798,8.54,237,0,0,737,0,
1 구역,="2024-11-19 18:19:31",15.05,99.9,14.9,1797,8.4,238,0.5,0,737,0,
1 구역,="2024-11-19 18:20:33",15.25,99.9,15.2,1797,8.44,237,0.5,0,737,0,
1 구역,="2024-11-19 18:21:35",15.55,97.7,15.4,1797,8.52,238,0.5,0,737,0,
1 구역,="2024-11-19 18:22:36",15.4,99.4,15.4,1797,8.52,237,0.5,0,737,0,
1 구역,="2024-11-19 18:23:38",15,99.7,14.9,1798,8.38,238,0.5,0,737,0,
1 구역,="2024-11-19 18:24:40",15.2,99.2,15.2,1798,8.38,237,0.5,0,737,0,
1 구역,="2024-11-19 18:25:41",15.15,98.4,15.3,1798,8.38,238,0.5,0,737,0,
1 구역,="2024-11-19 18:26:43",15.4,96.2,15.4,1799,8.32,236,0.5,0,737,0,
1 구역,="2024-11-19 18:27:44",15.1,99.9,15.1,1797,8.28,236,1,0,737,0,
1 구역,="2024-11-19 18:28:46",15.05,99.1,15,1797,8.22,238,0.5,0,737,0,
1 구역,="2024-11-19 18:29:48",15,99.4,15,1798,8.14,235,0.5,0,737,0,
1 구역,="2024-11-19 18:30:49",14.85,99.9,14.8,1797,8.1,234,0.5,0,737,0,
1 구역,="2024-11-19 18:31:51",14.9,98.5,14.9,1797,8.08,219,1,0,737,0,
1 구역,="2024-11-19 18:32:52",14.95,99.9,14.9,1797,8.12,219,0.5,0,737,0,
1 구역,="2024-11-19 18:33:54",14.95,98.9,14.9,1797,8.12,221,0.5,0,737,0,
1 구역,="2024-11-19 18:34:55",14.65,99.2,14.6,1797,8.1,219,0.5,0,737,0,
1 구역,="2024-11-19 18:35:57",14.95,97.9,14.9,1798,8.08,220,0.5,0,737,0,
1 구역,="2024-11-19 18:36:58",14.8,98.7,14.8,1799,8.02,220,0.5,0,737,0,
1 구역,="2024-11-19 18:38:00",15.05,96.4,15,1798,8,220,0,0,737,0,
1 구역,="2024-11-19 18:39:02",14.45,99.9,14.4,1797,8,219,1,0,737,0,
1 구역,="2024-11-19 18:40:04",14.75,99.9,14.7,1797,7.92,201,1,0,737,0,
1 구역,="2024-11-19 18:41:05",14.4,99.9,14.4,1797,7.74,199,1,0,737,0,
1 구역,="2024-11-19 18:42:07",14.55,99.2,14.5,1798,7.68,200,0.5,0,737,0,
1 구역,="2024-11-19 18:43:09",14.65,98.6,14.6,1798,7.62,199,0.5,0,737,0,
1 구역,="2024-11-19 18:44:10",14.95,98.3,14.9,1797,7.54,200,0.5,0,737,0,
1 구역,="2024-11-19 18:45:12",14.85,99.1,14.8,1797,7.6,201,0,0,737,0,
1 구역,="2024-11-19 18:46:14",14.7,98,14.7,1797,7.6,200,0,0,737,0,
1 구역,="2024-11-19 18:47:16",14.6,99.9,14.6,1799,7.58,173,0.5,0,737,0,
1 구역,="2024-11-19 18:48:17",14.55,99.9,14.5,1797,7.66,172,0.5,0,737,0,
1 구역,="2024-11-19 18:49:19",14.85,99.9,14.8,1797,7.52,172,1,0,737,0,
1 구역,="2024-11-19 18:50:20",15.05,97.9,15,1798,7.58,178,1,0,737,0,
1 구역,="2024-11-19 18:51:22",14.85,99.4,14.8,1797,7.48,189,0.5,0,737,0,
1 구역,="2024-11-19 18:52:24",15.25,97.3,15.2,1797,7.36,239,1,0,737,0,
1 구역,="2024-11-19 18:53:26",15.2,99.9,15.2,1796,7.2,238,1,0,737,0,
1 구역,="2024-11-19 18:54:28",15.2,99.9,15.2,1798,7.16,239,1,0,737,0,
1 구역,="2024-11-19 18:55:30",15.55,98.1,15.5,1798,7.04,239,0.5,0,737,0,
1 구역,="2024-11-19 18:56:32",15.25,99.9,15.2,1797,7.06,236,0.5,0,737,0,
1 구역,="2024-11-19 18:57:33",15.5,99.9,15.5,1798,7.14,238,0,0,737,0,
1 구역,="2024-11-19 18:58:35",15.3,99.9,15.3,1797,7.18,237,0,0,737,0,
1 구역,="2024-11-19 18:59:37",16.1,97.4,16.1,1797,7.18,238,0,0,737,0,
1 구역,="2024-11-19 19:00:39",16,97.6,16,1798,7.16,237,0,0,737,0,
1 구역,="2024-11-19 19:01:41",15.8,98.3,15.8,1796,7.1,237,0,0,737,0,
1 구역,="2024-11-19 19:02:43",15.45,97.1,15.4,1796,6.98,237,0,0,737,0,
1 구역,="2024-11-19 19:03:45",16,96.3,16,1798,6.88,237,0,0,737,0,
1 구역,="2024-11-19 19:04:47",16.05,96.4,16,1797,6.86,238,0,0,737,0,
1 구역,="2024-11-19 19:05:49",15.35,99.9,15.3,1798,6.78,237,0,0,737,0,
1 구역,="2024-11-19 19:06:51",16,98.2,16,1798,6.74,238,0,0,737,0,
1 구역,="2024-11-19 19:07:53",16.05,96.3,15.9,1797,6.68,238,0,0,737,0,
1 구역,="2024-11-19 19:08:55",15.9,98.8,15.9,1798,6.64,246,0.5,0,737,0,
1 구역,="2024-11-19 19:09:57",16.1,97.3,15.9,1797,6.56,269,0.5,0,737,0,
1 구역,="2024-11-19 19:10:59",15.95,98.5,15.9,1797,6.48,269,0.5,0,737,0,
1 구역,="2024-11-19 19:12:01",16.6,95.6,16.2,1797,6.46,269,0,0,737,0,
1 구역,="2024-11-19 19:13:03",16.2,97.1,16.2,1798,6.38,269,0,0,737,0,
1 구역,="2024-11-19 19:14:05",16.5,96,16,1797,6.38,268,0,0,737,0,
1 구역,="2024-11-19 19:15:07",16.45,97.7,16.4,1797,6.34,269,0.5,0,737,0,
1 구역,="2024-11-19 19:16:09",16.05,99.9,16,1798,6.42,269,0,0,737,0,
1 구역,="2024-11-19 19:17:11",16.4,97.2,16.4,1798,6.28,270,0,0,737,0,
1 구역,="2024-11-19 19:18:12",16,99.7,16,1798,6.24,269,0,0,737,0,
1 구역,="2024-11-19 19:19:14",16.3,97,16.3,1797,6.14,269,0,0,737,0,
1 구역,="2024-11-19 19:20:16",16.55,98.3,16.5,1797,6.2,268,0,0,737,0,
1 구역,="2024-11-19 19:21:18",16.3,98.9,16.3,1798,6.06,269,0,0,737,0,
1 구역,="2024-11-19 19:22:20",16.1,99.3,16.4,1799,6.1,268,0,0,737,0,
1 구역,="2024-11-19 19:23:22",16.1,97.8,16.1,1796,6.18,268,0,0,737,0,
1 구역,="2024-11-19 19:24:24",16.25,98,16.1,1797,6.16,269,0,0,737,0,
1 구역,="2024-11-19 19:25:26",16.3,99.6,16.3,1797,6.16,269,0.5,0,737,0,
1 구역,="2024-11-19 19:26:28",16.35,98.6,16.4,1798,6.26,269,0,0,737,0,
1 구역,="2024-11-19 19:27:30",16.25,97.4,16.2,1797,6.24,268,0,0,737,0,
1 구역,="2024-11-19 19:28:32",16.05,99.3,16,1797,6.18,268,0.5,0,737,0,
1 구역,="2024-11-19 19:29:33",15.75,99.5,15.7,1798,6.1,269,0,0,737,0,
1 구역,="2024-11-19 19:30:35",16.5,96.6,16.5,1797,6.04,269,0,0,737,0,
1 구역,="2024-11-19 19:31:37",15.8,99.9,15.8,1797,5.9,268,0,0,737,0,
1 구역,="2024-11-19 19:32:39",16.05,99.9,16,1798,5.76,269,0,0,737,0,
1 구역,="2024-11-19 19:33:41",16.15,99.9,16.1,1797,5.78,268,0,0,737,0,
1 구역,="2024-11-19 19:34:43",16.1,99.9,16.1,1798,5.8,268,0,0,737,0,
1 구역,="2024-11-19 19:35:45",16.1,99.9,16.1,1798,5.72,269,0,0,737,0,
1 구역,="2024-11-19 19:36:47",15.9,99.9,15.9,1798,5.76,268,0,0,737,0,
1 구역,="2024-11-19 19:37:49",16.15,98.7,16.1,1798,5.72,269,0,0,737,0,
1 구역,="2024-11-19 19:38:51",16.1,99.2,16.1,1799,5.66,269,0,0,737,0,
1 구역,="2024-11-19 19:39:53",16.05,99.7,16,1798,5.54,267,0.5,0,737,0,
1 구역,="2024-11-19 19:40:55",16.15,99,16.1,1797,5.54,269,0,0,737,0,
1 구역,="2024-11-19 19:41:56",15.95,99.9,15.9,1798,5.6,268,1,0,737,0,
1 구역,="2024-11-19 19:42:58",15.9,99.9,15.9,1798,5.58,269,0.5,0,737,0,
1 구역,="2024-11-19 19:44:00",16.1,99.9,16.2,1798,5.62,268,0.5,0,737,0,
1 구역,="2024-11-19 19:45:02",15.85,99.9,15.8,1798,5.56,267,0,0,737,0,
1 구역,="2024-11-19 19:46:04",15.95,99.9,15.6,1796,5.5,269,0,0,737,0,
1 구역,="2024-11-19 19:47:06",15.7,98.4,15.7,1798,5.44,268,0,0,737,0,
1 구역,="2024-11-19 19:48:08",16.1,98.6,16.1,1799,5.5,268,0,0,737,0,
1 구역,="2024-11-19 19:49:10",16,98.4,16,1798,5.52,268,0,0,737,0,
1 구역,="2024-11-19 19:50:12",16.3,96.9,16.3,1798,5.62,269,0,0,737,0,
1 구역,="2024-11-19 19:51:14",15.9,99.8,15.9,1798,5.62,268,0,0,737,0,
